stack_nr;Cb;Cr;Cb_out;Cr_out;P_stack;U_stack;h_b_stack;Ru_stack;SE;SE_out
2.0;1463.9015915452435;636.098408454757;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.26804920422737827;0.3025944092935192
2.0;1461.7289842523617;638.2710157476387;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.2691355078738192;0.3025944092935192
2.0;1459.5690181318555;640.4309818681448;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.27021549093407227;0.3025944092935192
2.0;1457.4215981077034;642.578401892297;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.2712892009461483;0.3025944092935192
2.0;1455.286630268694;644.7133697313066;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.27235668486565306;0.3025944092935192
2.0;1453.164021609985;646.8359783900155;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.27341798919500754;0.3025944092935192
2.0;1451.0536799665367;648.9463200334636;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.27447316001673167;0.3025944092935192
2.0;1448.9555144679791;651.0444855320213;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.27552224276601045;0.3025944092935192
2.0;1446.8694352870646;653.1305647129357;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.2765652823564677;0.3025944092935192
2.0;1444.7953536234343;655.204646376566;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.2776023231882829;0.3025944092935192
2.0;1442.733181690262;657.2668183097383;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.278633409154869;0.3025944092935192
2.0;1440.6828327018097;659.3171672981905;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.2796585836490951;0.3025944092935192
2.0;1438.6442208298886;661.3557791701118;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.2806778895850557;0.3025944092935192
2.0;1436.6172610196318;663.3827389803685;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.28169136949018414;0.3025944092935192
2.0;1434.6018692346452;665.3981307653552;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.2826990653826774;0.3025944092935192
2.0;1432.5979623787714;667.4020376212288;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.2837010188106143;0.3025944092935192
2.0;1430.6054582579486;669.3945417420517;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.2846972708710257;0.3025944092935192
2.0;1428.6242755666356;671.3757244333648;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.28568786221668224;0.3025944092935192
2.0;1426.6543338747779;673.3456661252226;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.28667283306261104;0.3025944092935192
2.0;1424.69555361484;675.3044463851604;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.28765222319258;0.3025944092935192
2.0;1422.7478560173495;677.2521439826509;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.2886260719913253;0.3025944092935192
2.0;1420.8111631336192;679.1888368663813;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.2895944184331904;0.3025944092935192
2.0;1418.8853978540478;681.1146021459525;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.2905573010729761;0.3025944092935192
2.0;1416.9704838718465;683.0295161281541;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.2915147580640768;0.3025944092935192
2.0;1415.0663456711434;684.9336543288571;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.2924668271644283;0.3025944092935192
2.0;1413.1729085155118;686.8270914844886;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.2934135457422441;0.3025944092935192
2.0;1411.290098436914;688.7099015630865;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.29435495078154306;0.3025944092935192
2.0;1409.417842210699;690.5821577893014;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.29529107889465045;0.3025944092935192
2.0;1407.5560673183181;692.4439326816822;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.2962219663408409;0.3025944092935192
2.0;1405.70470199436;694.2952980056405;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.29714764900282;0.3025944092935192
2.0;1403.86367519357;696.1363248064301;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.29806816240321493;0.3025944092935192
2.0;1402.032916578578;697.9670834214223;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.29898354171071106;0.3025944092935192
2.0;1400.2123565098723;699.7876434901281;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.29989382174506385;0.3025944092935192
2.0;1398.4019260361156;701.5980739638849;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.3007990369819422;0.3025944092935192
2.0;1396.6015568828693;703.398443117131;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.3016992215585653;0.3025944092935192
2.0;1394.8111814129616;705.1888185870387;1394.8111814129616;705.1888185870387;56200.04361186813;1276.609347303354;0.0002;27.910835747241656;0.3025944092935192;0.3025944092935192
