,t,p,ph,q,s,ewe,na,k_,li,rb,mg,ca,sr,mn,fe,ni,cu,zn,cd,hg,al,sn,pb,b_,si,as,f_,cl,br,nh4,hco3,so4,E3,cu_3,as_3,sr_3,pb_3,al_3,zn_3,li_3,ni_3,cd_3,E4,H4,E5,ni_5,zn_5,as_5,rb_5,sr_5,mn_5,al_5,li_5,f__5,cu_5,pb_5,br_5,hg_5,fe_5,cd_5,b__5,E6,E
273,154.43719571495143,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.0904372189270652,0.03690401057947719,9.012331851439257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2927465417404107,3.0,-0.7112390943941704,0.015112899701029754,1.060140115698207,0.6844026330102642,0.8120996291034177,228.85308033723499,17.763901877186797,0.2260902184421057,55.23420890626762,1.2069852635674578,0.005968463603195512,0.04766804830093077,101.41888388970385,0.0004726585996884151,50.336547350676724,0.02848119266211511,22.88127673395421,0.08782245799099428,0.5788926864101693
274,144.0503608459241,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.12055004966887535,0.038314308562685376,10.422427851175117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.030354050839382,3.0,-0.3548145714935432,0.021777723739047537,2.7182796962077376,0.28103075836880376,1.6712733458101943,160.04042414521626,15.908454569431056,0.23433430591829424,55.316139372366756,17.763587084270938,0.0031515727285060424,0.16502296835005528,116.04466968617683,4.388225746308783e-05,17.665285558994416,0.004682753188515926,17.322286666556966,0.08779947702777642,0.64278890670474
275,148.83719464643815,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.127024903188751,0.035232629990439204,10.03862316960591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1494855179956944,3.0,-2.123549082063751,0.011038176880130375,1.9922880999956392,0.5071815941781188,1.6734413972342235,270.1702454814682,17.12748593532272,0.23470981092944238,62.32400795091248,28.552409306836747,0.008073108425113475,0.23144888876023345,118.20021038023218,0.0004742312155558193,83.16055675995517,0.011927248985655269,6.863630116706104,0.08779947702777642,-1.0132889902290312
276,171.15795206243837,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1348873693147671,0.03867221587679927,10.271670229871596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7329979434174867,3.0,-0.3301483483045792,0.020592599430796835,1.157903172979003,0.26999967046635986,0.6616536593664981,103.39739726328894,18.100324275213946,0.23475016739170418,64.54618430656582,25.91942748167843,0.00035117529375443285,0.47290123156755354,79.30617640200724,9.829637731701035e-06,40.255657285084915,0.028804021797387377,2.493443475384314,0.08789515888123828,1.3558573846793787
277,157.3917390118217,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.18022542394947416,0.03899588908059076,9.408773086291637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.367585062807159,3.0,-0.3011802173002738,0.04604800548106475,2.803081891837909,0.6676385562999991,0.09368156792164506,313.89304606496574,12.583595233178492,0.23489169517018335,49.82337310246254,21.775562758533425,0.000412289600304428,0.5263558775093075,53.24295624204341,0.00048181805119998085,34.64156448923623,0.011247245824981291,15.259462082850403,0.08783394436312798,0.974013365920539
278,151.12485436070597,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.12204719018196782,0.03645462193882027,9.687227553433313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.206603608625662,3.0,-0.36804376979110764,0.03650281002332479,2.8078339250433944,0.5398967011185435,0.17633629941437426,297.6270743196545,16.811593046775553,0.23498973260978345,60.126513715489594,21.56640712138455,0.002380038366153058,0.27962480124244743,27.618451313786174,0.00040893233710008025,66.35124189618709,0.021381117432057447,29.165733696611408,0.08781479888826325,0.8043274475408498
279,158.56820743419516,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.12494313653933026,0.03742930503490156,9.64080396874808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399049031984301,3.0,-0.189842768674627,0.02500745866287336,2.36434298340298,0.6117150085210246,0.42610704179847425,277.0847357085587,15.6374767416326,0.2286151873772859,62.62631675297393,17.959023130719864,0.002104513302961022,0.08137754622045784,77.12939104442319,0.00011071421538210203,3.066142492108782,0.001694950822707385,38.28275650125635,0.08782628708585928,1.172089413856203
280,148.44008849182518,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.14000170537109646,0.03715192690427496,9.822931619997991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.140794450898522,3.0,-0.43702329581808286,0.016190157728397297,1.9711963017680587,0.27778013887891206,1.3114349602379334,94.26247377786234,17.089884516380653,0.23494432339670757,58.865102323298196,25.849102197534894,0.00016122049477959054,0.513736955008492,130.95297564412323,0.0003755009994438205,43.23665241314813,0.01615070338928262,14.570651015520003,0.08779947702777642,0.6515689267371191
281,164.79770464074096,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11124698067685215,0.04014559543447317,9.87926091979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5640257751541038,3.0,-0.270658039503933,0.04119822975101598,1.2583729862041175,0.46408020775322495,0.6878101064598496,302.4340228584048,16.30551982859345,0.23213238786131388,46.0265260150969,3.2811623187242973,0.003457607147528279,0.13222185801565547,171.24994286748853,0.000144629261183998,22.27340415652795,0.023957553331814995,30.61767300010637,0.08786456132184343,1.269985316295162
282,157.75236089047593,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1368029378115462,0.0360544343703086,9.998047187593027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.378361950418929,3.0,-1.4379183905950665,0.024194328051769,3.413469571421903,0.5126216620372447,1.5606337608975767,330.11841949862804,18.53528110827776,0.23493361395449258,65.60753046677729,16.154640284840024,0.0016379257311512217,0.02935096475551835,159.45165481899915,1.1823480523719121e-05,79.2942269524077,0.019000910581228575,1.057272234158161,0.08783011587653451,-0.10852926211114926
283,145.64805631465424,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.08647145431150846,0.03762132020165745,9.977136080134612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0703738513261498,3.0,-1.008331438780126,0.01281787928995852,2.1449006146772254,0.27928092774774255,1.0048053392712324,313.9140999101042,13.500434550479582,0.22719225076336014,31.24470558597018,22.29107871942092,0.001489841112435554,0.4671132282202201,93.93690682449228,0.00046228051002595243,67.9646038391223,0.005889101278865448,37.088756393966854,0.08779181426829186,0.06336277250280709
284,165.1401729604681,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1353274126173227,0.037128062926794506,10.292410823484438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5742530721173513,3.0,-1.819474875993529,0.018222817625846214,2.209743660204705,0.2196067180335882,0.8467036111390941,369.6869869789447,15.302487649881595,0.23380972573010542,55.919352777978396,23.446382952765514,0.0028155896694399673,0.5201530075767481,160.96464622409968,0.00010483190803834359,39.39161730938615,0.025790784767869876,36.59995266512836,0.08785690890299681,-0.2926923075905037
285,144.3094963216869,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.08962437032705622,0.036130350655682285,9.632760861723629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0365692760316767,3.0,-0.6234043653182362,0.021316825446867162,3.3610820238890367,0.34754941605676315,1.3204183413938895,287.4399156439563,14.959057197034749,0.23351879751266608,59.714160844656504,10.335249657435151,0.0005556951963239996,0.12407301292033766,10.744485168049389,7.951508630350606e-05,31.047645633404517,0.026160078362446274,23.72437375246113,0.08780330795004657,0.4113438483364308
286,154.3906238568828,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.10957484699429318,0.038514768416444065,9.648786333460482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2916421433588192,3.0,-0.3735646615639038,0.04810251040625408,1.1976202480031346,0.32176521409481934,0.0475049011567238,171.98098752069365,12.109427831364325,0.23037377886369959,58.9230320243437,23.842274600433306,0.003977206169060944,0.056864388302078066,138.40740492077956,0.0004616110158130915,38.665143782258774,0.026908141797996738,41.41353120396264,0.08782628708585928,0.8963289218864815
287,149.1061312594285,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.10636762735900442,0.037902773050993765,10.04787052982933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1569497880284638,3.0,-0.581857405788255,0.03514578542192868,1.471016003115965,0.5121350711884163,0.7718593309514736,104.8294784703043,17.53953511872706,0.23472664400910384,56.625074939598804,1.2713664287405684,0.003271599746848258,0.2129026595042763,89.30001913504064,0.000270667138839846,46.300699653494256,0.019637484463416725,30.29745559516427,0.0877956458005613,0.5565204006817658
288,157.8313619009709,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.12128221742540118,0.0387704671092737,9.702665360722394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3803580594289575,3.0,-0.42640147319421473,0.028392718812632188,1.9811691398703304,0.28081892774736394,0.7005098075349928,107.00955232804448,16.610712731120305,0.23474119835801924,64.11125554870013,24.729159083997445,0.0026639197588196094,0.3379569430044773,153.4651139139834,0.0004992172962268405,28.415472195420772,0.020704003890777617,29.026394006755716,0.08783011587653451,0.9205044846858762
289,156.80589375836348,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11980914898862643,0.03632798364891574,10.45583240824011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3528872350981576,3.0,-0.45104771007391725,0.0390415980518919,2.6655148424877,0.1702902487893693,0.5086308284240469,127.78344541138621,11.957346701632515,0.23390540218384892,36.76333348897007,24.156616144721728,0.0061392164631955525,0.32381377151098867,170.29085056027648,0.0003376742083969224,85.23815927913174,0.0060937381341459205,21.821815295278125,0.08784160042449933,0.8698719764601133
290,162.20865539026266,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.13696129341894117,0.03603672497290449,9.406480863183909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4952047032262392,3.0,-0.3145952838746088,0.007772934323530283,2.6457578044149304,0.6189610058976679,0.7979533709846186,255.4891177061281,16.97130478843077,0.209450042203449,59.202256887141615,21.35646122991369,0.004134403286327854,0.5937782690375114,64.92429169046827,0.000345379213558555,71.47053413489597,0.015117979882048771,19.726913636627096,0.08784542799949291,1.1314935539321822
291,148.9432150229188,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.10576962246048022,0.03524216528458,10.555718747634923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1526689662636185,3.0,-0.29084267238129957,0.03698971826256911,1.4291968483129454,0.19682121044624945,0.6345715217806127,317.4409549981925,13.6579743233608,0.22990880737934033,63.89705060945464,26.02697911317662,0.005058817318992155,0.07044595019957857,124.23711594211396,0.00035048166923368933,74.89803483577258,0.006738189026649807,13.411207453308398,0.0877956458005613,0.8438523172224
292,143.35252192471037,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.08610775798491728,0.039440184488527784,10.500160179044311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0146039112771856,3.0,-1.008110509497527,0.02610574605069791,2.3348636018038937,0.20953205699578203,1.3666654798342883,146.69790326685825,17.553620012947203,0.2281983783722118,38.94847111571041,20.258097100094513,0.0035508653656809845,0.21987657039210526,85.59125494000715,0.0003257347291396263,20.037077568851746,0.02737216559463482,3.2414638037146943,0.08778031784007728,0.008165961634818697
293,150.46036693535092,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.0879601930945174,0.03769339400070547,9.473912424603126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1901479989436008,3.0,-0.4620361150304413,0.02641965694135095,3.201114083472752,0.613380613092004,0.765819623864651,220.34572471443946,14.20762998964652,0.2348836026044673,60.195044018361685,6.52082012061562,0.004902874465562325,0.3448170324758526,195.838827707789,0.0003224982543162239,17.55084663547749,0.011302525984390096,30.876966492703986,0.08781479888826325,0.7279664897069055
294,166.90303451756284,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1006350527619781,0.038313913534606406,9.620347778746972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6189980262080446,3.0,-0.2530860890856058,0.02246863771297196,3.3628307485464703,0.2717330014967027,0.44757000249691914,183.77442772452466,15.05037869839145,0.23033029201768218,58.84379736893819,3.7580661538472846,0.0032072688932109207,0.19515823926535777,18.995890983737482,0.0001718774386001342,20.17271476610496,0.023566615050181382,9.91101789614954,0.08788368706633337,1.3531605714267938
295,143.1308409804573,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.12035014278051917,0.038981256374461676,9.65543332732163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0083440224692715,3.0,-0.2419810701825619,0.042540165757196116,1.6838628177376112,0.6576553239141808,0.268637016725668,337.60021871821976,12.725910927073137,0.23463569656160152,64.8049854725544,19.099270115781213,0.0009399156487847198,0.6060021823670924,200.79752485491676,0.00021859799194702317,5.153919525335278,0.022257327594411243,9.171137262891943,0.0877841502881582,0.7337969597943487
296,157.30999725064166,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.10279810971149622,0.038892896639662465,10.326059449966687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3659168387962226,3.0,-0.9498605522810053,0.04275491926780682,3.1460866848459625,0.2562482322516896,0.2575123889464179,106.23379003596602,15.121148795369157,0.23480544367578302,64.91799822503184,28.391961911049393,0.002225236354410793,0.47383395676981005,190.70568586907453,3.651165635815839e-05,54.991470377990346,0.006300198188536421,33.37089257977869,0.08783394436312798,0.401092121166849
297,149.55752297939858,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11900196777330273,0.03689634187775655,9.479292240415123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168719236753681,3.0,-0.25299421123016336,0.048800479797719246,3.237051378787943,0.6691612908339195,0.0588066655143749,180.52235350565329,16.668776738500128,0.23444829872240355,64.28333890161305,31.424098803601144,0.0018878638860388543,0.3112408326522953,201.42032774876384,0.00012225577299329127,82.33189717967248,0.011752315374279728,4.6297217779435575,0.08779181426829186,0.8845148720185068
298,164.2429804003459,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.13077237654739038,0.037795467476706826,9.077078944899228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5472404327062688,3.0,-0.34953312752124666,0.026436251764370162,2.8575613355061695,0.5312353141750095,0.31250148214846424,90.30168625404252,11.656195523152677,0.23488472953044845,64.26314852519334,28.55507872529637,0.0038949217550077963,0.1476747991263316,177.134915360055,0.0004572159610943601,72.99860173389713,0.025081620707167247,29.40343160420448,0.08786456132184343,1.1547994899594753
299,155.23915354897005,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.14003103775361278,0.03924365254151936,10.094374762473992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3135178573787951,3.0,-0.664719325582478,0.04192166708696927,2.470187744224957,0.35352219697519277,0.6953030938767855,358.09681242997175,17.3177156051731,0.23163475300972827,64.56751187227127,2.182371311305568,0.002830329697521928,0.47232883463802955,10.608060471774802,0.00046792246657759233,8.180202207652563,0.02022432667352117,24.98604662778404,0.08782245799099428,0.5965899520336987
300,147.6315500914346,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.0947567304284904,0.039849132912296546,9.261219043130808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1184064086692775,3.0,-0.43270614228122245,0.030052643683295018,2.4573970062755928,0.4573041157769175,1.1131536152338453,230.38576229088034,16.773888923196242,0.22182270503318957,64.61568761687587,6.570057123545743,0.0020327563114418052,0.004285774050100844,174.2350074053535,0.0003815730942229738,77.82998766914581,0.016266763980981792,10.411852939815018,0.08780330795004657,0.6787468439096113
301,159.5909858961608,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11902032861832623,0.0376689217683416,9.700311581196845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4242036550520067,3.0,-1.0999500240817077,0.02199738119402487,3.0198540094894075,0.40235135933255606,0.23382062408550908,112.31965897126679,15.18521185473091,0.23490652515126365,64.92246715787839,15.646594908978976,0.005957936075661746,0.6049375635717638,145.1216068667003,0.0001583928702049337,82.85591528569735,0.004401085315333723,24.03994987310126,0.08785690890299681,0.2930902112549696
302,150.84968301687675,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.15225300544252318,0.03827324795358118,9.740541044948777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2008489436899314,3.0,-1.3192457926852683,0.007798018399473036,1.529651408089097,0.6199576777849928,1.1630305710208853,270.11235168546955,17.997058353050885,0.22129939370409335,43.81091124559723,0.8711143809142137,0.004744445836422315,0.2891662329348396,152.69322848653493,6.324083068317527e-05,87.50817975218199,0.026039052168649424,30.987477068834657,0.08781096888018176,-0.1828388855576782
303,161.9352475006919,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11025104693993258,0.03721659865504004,9.501456393691187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.486845466188059,3.0,-0.6620142603483674,0.04659197644274227,1.1926150854632611,0.5815563252743409,0.47726260804381604,166.12443851359103,16.01523890587125,0.23280286728779498,26.266250395139608,25.79179514122196,0.0011676476134496064,0.19676591941583743,72.3279198005855,0.000461707939912416,76.11446280687771,0.013221413126564536,40.178702366526736,0.08784925527083522,0.8024294141705943
304,159.8567476404224,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.10113212000026377,0.03730690439786044,9.689670982616073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4322292331408624,3.0,-0.5133027768255276,0.008663679455274182,1.9756905110578444,0.4399218578051039,0.7075958998086858,103.11102315968897,15.977185835149765,0.11715259063061798,65.34664002158667,28.712377322149084,0.006475838066512881,0.14628887200386362,149.5492807469467,0.0002429816390933759,15.574419420992577,0.0065386202545748605,29.404379718551827,0.08785690890299681,0.9056512452180678
305,173.14364665639243,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.14793058710078125,0.0355976650226713,9.550990094345046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7844218740743325,3.0,-0.7129379273022272,0.012890810646166916,1.1497823994558418,0.6742306712523332,1.4940727090598505,169.8316137499615,13.993730906097353,0.23252233929371807,63.08933146084447,10.668157056593456,0.003045391221778008,0.4241481712864412,136.5799756190949,0.000253723254804472,63.961158837513494,3.429544382868132e-05,0.1078888424077517,0.08792191523417421,1.0114752749054983
306,165.84736177589068,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1253143345095015,0.03761795386388175,9.539242772787917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5905285455747686,3.0,-0.24912658511011535,0.013541058047394765,2.166409729813448,0.5648890097118033,0.7122443142668916,156.64606384050728,15.409547467091954,0.23457063611405024,42.83312172763016,22.85665103562313,0.00029859988343918783,0.5199314573713333,135.4579068010011,0.00017127568755698246,12.223439737728505,0.004185813832118664,30.955965027287835,0.0878913352453364,1.303978961200488
307,151.18681127112504,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.09698473496444972,0.035005652917477814,9.323777961212206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.207880423228284,3.0,-0.2097826806241919,0.038878192332391884,2.341828990823465,0.6327216859180088,1.112019381985045,255.78096926300555,12.12805065449735,0.2349103575191581,57.32682855297302,0.01116144760144716,0.0006281681493143676,0.07056498644508745,22.858936634681957,0.00035043118887690176,55.44126746246886,0.00582635079786181,35.457093918998915,0.08781479888826325,0.9889278065279057
308,174.1906895382741,6.002698748778989,5.275,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.16989469982268146,0.037103913074086385,9.765768355957071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8121995872977412,3.0,-0.31516006295529214,0.0342458607343258,2.0421522062841637,0.5081034232053474,0.8048795176320205,168.8716190759011,13.55457284530816,0.23359501903341184,65.34908066503364,5.948732273188619,0.003456821250909576,0.5045964710872984,55.8201197858013,0.00043246817523578225,3.7887707823293413,0.006735146941518817,44.163389512879206,0.08792191523417421,1.4150667397539418
