,t,p,ph,q,s,ewe,na,k_,li,rb,mg,ca,sr,mn,fe,ni,cu,zn,cd,hg,al,sn,pb,b_,si,as,f_,cl,br,nh4,hco3,so4,E3,cu_3,as_3,sr_3,pb_3,al_3,zn_3,li_3,ni_3,cd_3,E4,H4,E5,al_5,li_5,as_5,ni_5,mn_5,zn_5,sr_5,rb_5,cd_5,cu_5,br_5,hg_5,pb_5,f__5,fe_5,b__5,E6,E
10,159.0,6.002698748778989,5.275,37.950425622232736,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.0915868605042134,0.03662048450512614,9.790358819095282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3178730361797,3.0,-0.32971594283000366,0.23497287620660648,54.605446482885434,0.5844161807904824,0.04701228554118309,12.174285534883932,2.085078828396716,326.7883329647566,1.377120992014723,0.005952518927712501,0.0024427920727251432,131.13750072059864,0.0003554789528246,0.30218171179631054,9.775663668054863,65.0295811790994,16.61654743907624,0.08297999520032545,0.9795502280458084
11,159.0,6.002698748778989,5.275,40.087077177970976,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.14181298560299146,0.0366224566346564,9.22432614403128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4151872415681,3.0,-1.7069599848581094,0.22817853473860455,58.53512595611553,0.3721046025825127,0.03276143167034065,18.189821020906223,1.9234327463492438,336.43426514111263,0.23054475729877325,0.024192795070157053,0.002236567219533572,55.50710685355523,0.00014351833360967616,0.637205821830328,24.021878700187703,45.124654721282,29.066217087849473,0.08803318652616363,-0.3455525423668373
12,159.0,6.002698748778989,5.275,43.54482672144937,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.16966994832675972,0.03735163001537929,9.826575314478248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5721752521474999,3.0,-0.2185289345733203,0.23037398092672653,62.007046261317655,0.5223796484859348,0.029367470973108087,15.739058381770018,2.649509374133007,147.35652449127736,1.6663038092663156,0.008324434086524684,0.001915663774932044,12.57790373542388,0.00017933999025227627,0.2337108763885383,16.331797520466743,5.29691481178461,17.830475401843525,0.09620929554271365,1.2801856647901335
13,159.0,6.002698748778989,5.275,43.96477535791528,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.19314281643063252,0.03833038203552315,10.368507617792435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5914544815169,3.0,-0.667157044753399,0.23397858624512347,53.16067400471551,0.34233046553599566,0.044586161802580286,16.86481131066506,3.5399893365477872,94.30813284257769,0.863524794789021,0.021306422027198388,0.0030144622533937494,122.74920608710725,0.0004198055871117624,0.10195876977519924,16.423352204381167,7.976479480967248,44.26932950862028,0.09719647404565955,0.828351094378528
14,159.0,6.002698748778989,5.275,41.30873544737424,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.130165425487383,0.037044283579220176,10.271732110930087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4707297833228,3.0,-0.2633988660228339,0.23497326456429962,64.34419489584761,0.3004278001075972,0.013040292276694572,13.50193508024167,1.9106958199914,273.5645999574047,0.6975868937166563,0.013339170450734985,0.0026879068933136343,54.71696043338004,0.0002515609054903214,0.2655854818496379,20.019095227189855,28.168276166920826,24.067163582756063,0.09091928191630884,1.168084773728892
15,159.0,6.002698748778989,5.275,38.60304202637172,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1138414963964562,0.03599783010882889,9.321750337544156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3477099387751998,3.0,-0.6790034108882178,0.2317815216632379,65.86538464526124,0.4809048445403604,0.024876442241662914,12.356981496033677,3.089809537171771,256.6310214522575,0.9137668185996889,0.008318958993995531,0.0009994531694470538,177.06968332224304,7.322006704641237e-05,0.23932331528171125,20.62843610118131,5.818027788325724,18.208336802701115,0.08452096993123105,0.6393860014217568
16,159.0,6.002698748778989,5.275,43.57261951981319,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.10492970521818178,0.03836676860251299,9.490176704663703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5735523399596,3.0,-0.4659607583625716,0.20807698308842634,62.74594861565117,0.6953640968804423,0.03717446572413672,11.94141204764271,2.8779712231834735,232.2668118545875,1.3708883658756503,0.011240656638962775,0.002231941426235785,138.40744225146986,0.0001546946545167639,0.4672084784742868,8.666609064514782,67.27546223963768,11.939085249514322,0.09627090233994827,1.098932778718795
17,159.0,6.002698748778989,5.275,41.445352995746966,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1218902604652662,0.03754663582046852,10.251054771440556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4766971638419,3.0,-0.5082911024501444,0.23497417742024218,65.51538162203053,0.20870348578990897,0.01699920759824228,17.71215090601401,1.956652017453027,153.9448579665596,0.780799224746458,0.009870023377170252,0.001952022870654411,98.57001050500965,0.00012605209080834436,0.19896889973054901,5.29973795207164,5.917365782565661,6.859815090597104,0.09124769685036903,0.9377634977768583
18,159.0,6.002698748778989,5.275,42.53863803629343,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.14638607564642836,0.03766444103576676,10.294716071256627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5267313543482,3.0,-0.8169525586586817,0.23476186281871764,17.86028054041196,0.1806562013995869,0.04577682719472875,18.258908947431507,1.0259224936761293,159.33291234100386,1.6929166568889882,0.0028965663547700694,0.002921711631618751,92.67591692732772,0.00014565790768234993,0.179968787230818,19.892841541033203,10.690580243214695,41.757911966671934,0.0938265012479395,0.6572192212910294
19,159.0,6.002698748778989,5.275,43.62042362187478,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.12477487382331823,0.03791075389558751,9.794678772554256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5758474863130998,3.0,-0.8515607662532146,0.23497817052401596,65.35467148979907,0.2772136124641733,0.023376954308127605,16.777536743283747,2.1722797622760375,251.69102475011272,0.9528316078308612,0.019367272197948236,0.0013431082213185427,149.85940762051,0.00029679058827089744,0.026996795489650078,27.065090040882737,56.89220797588547,40.63922295440567,0.09638427159585773,0.6958961178324246
20,159.0,6.002698748778989,5.275,40.137920624279154,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1300683076660058,0.03659012922581956,9.693683182718765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4174823879215999,3.0,-1.1512318190405153,0.23420416539142147,47.47842338407892,0.2664487368104267,0.018484804059579606,17.91667700964223,3.2679513216154255,274.75029704350624,0.6710437262283117,0.006258140943969245,0.002613383635413797,178.06562247488105,0.0004067644273195954,0.6046084265300584,24.654846384469714,69.92964485002956,12.56515774420877,0.08815399045365065,0.22433625166872934
21,159.0,6.002698748778989,5.275,36.499801918481005,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11281959250940193,0.03616818366582474,10.10576058963821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2517728211989,3.0,-0.19639202796111957,0.23495060733245055,49.697286541479535,0.24069283679850567,0.02071903893059596,14.010755306693039,3.197633641884452,345.07676847473147,0.41890272993654554,0.0016467678501705385,0.0003016010779957207,184.12046231109636,2.4756169192022614e-05,0.14885183008061023,13.067852739128018,66.71795015520902,0.818826109342843,0.07954678555837136,1.02210798628675
22,159.0,6.002698748778989,5.275,41.37611523907959,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.12520380316478233,0.03635689374555912,10.211901915856025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4734839589470001,3.0,-0.2421852698589528,0.23449020560828512,65.40664071482573,0.43949279068962827,0.02314984879862869,14.394232712183317,2.71232498551809,295.8756551173956,1.0833796200871155,0.02986472243653142,0.004129670802785438,8.25332167405776,0.00035755702155931303,0.32812417763165985,30.337080033599545,29.26082165735886,28.206894939713298,0.09108730033125033,1.1971821862545151
