,t,p,ph,q,s,ewe,na,k_,li,rb,mg,ca,sr,mn,fe,ni,cu,zn,cd,hg,al,sn,pb,b_,si,as,f_,cl,br,nh4,hco3,so4,E3,cu_3,as_3,sr_3,pb_3,al_3,zn_3,li_3,ni_3,cd_3,E4,H4,E5,as_5,rb_5,li_5,sr_5,al_5,ni_5,zn_5,mn_5,cu_5,fe_5,b__5,pb_5,br_5,hg_5,cd_5,f__5,E6,E
10,159.0,6.002698748778989,4.978051061907096,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.08504342015590283,0.037030983395117525,10.063715480674244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.8288726886046056,0.3084595399037774,1.679534011910493,55.34645480135645,240.24405102827598,0.22974517884547757,0.0425155036156872,2.805629216354827,18.053209566630105,0.002781245939721313,31.176697243257873,18.52972106545555,0.1297482927862111,34.7978744961936,0.00031616777542819573,0.015454563416208943,8.032674618403115,0.08783011587653451,0.584969985247826
11,159.0,6.002698748778989,5.6347264809406905,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.118678037375464,0.037604036957948624,9.400852769427829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.17294448818209343,0.6940985293474617,0.48251897858664095,64.90073037450037,274.1375279628361,0.20749050489929524,0.021122765365304472,1.3479794393318567,14.235750272930117,0.004166984169576302,57.40763051675036,11.456240026421987,0.5392693352234819,27.057067983706094,0.00035386382345707905,0.0075971618873561025,12.033821820040274,0.08783011587653451,1.207263568450777
12,159.0,6.002698748778989,5.429308623857766,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.09404082366951176,0.037844172717373684,9.754654738485195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.9361403311206461,0.43196362262592813,1.5027846614407157,52.38024056876392,312.62791571815745,0.2349924105754343,0.012451657147954057,2.899039923752205,14.956743910127013,0.0015822439593318502,3.610428759418054,39.50067367894707,0.3583719870453536,187.3630124717348,0.00017207829891571896,0.0129607701268043,11.89166833085827,0.08783011587653451,0.4687049392181765
13,159.0,6.002698748778989,5.657398563444466,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11237212636971046,0.03696345016728435,9.986960731756438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.3017122240255036,0.30964093807791404,0.17402996839693619,58.563545145592315,147.27185496955573,0.23459312978694913,0.042615761530293735,2.1284467385854273,16.063137084159568,0.005612272921386836,72.54805484281854,5.626898607632208,0.5669533079597523,36.74165133691283,0.00024201025431033757,0.0033929738202291247,16.482604921845972,0.08783011587653451,1.0848017436131205
14,159.0,6.002698748778989,5.5392041843006385,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.12370269467589172,0.03641312831284789,9.715278915071242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.22544755718939472,0.5373347185648086,0.49729440277606757,44.06530062926243,327.64762201014275,0.23049548609640202,0.03421842709566643,1.5738397253180825,17.128349652859416,0.005517086423283509,4.7030584499722625,6.034606811015724,0.03839200404917783,30.449899962983427,5.142395243241732e-05,0.002655497487551205,23.3190926309219,0.08783011587653451,1.149735842143048
15,159.0,6.002698748778989,5.670517167197483,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.15149073156894607,0.037333249014371364,9.345540504490721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.49854820528974614,0.6959684715082621,0.8374322486793455,44.98028227259373,121.45944610306847,0.17421433910259895,0.047712296240019096,1.2879205019260997,12.232163455689522,0.005189291893684857,3.0449685733046223,37.58699385010127,0.46055967083723026,200.82476405671753,5.877109947928666e-05,0.008435051447478803,31.918211125601438,0.08783011587653451,0.8488471571496424
16,159.0,6.002698748778989,4.801963872647814,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.09089388194877017,0.03629117399116018,9.193751381591193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.8756377599361194,0.3481603568105578,1.3071889911516172,41.40423280064863,149.7209655436873,0.23465050934982218,0.04277838624813194,1.6465615311245316,16.0838234991773,0.006138017757528635,53.41775925712931,35.832538933927786,0.30769577760872446,179.07302993203336,0.000453738564769345,0.02585172566209155,31.269920146939683,0.08783011587653451,0.532354452123445
17,159.0,6.002698748778989,4.9628520259285835,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.0922790249996439,0.03840998471333671,9.029495828121505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.1871537072951378,0.6502184677131669,0.7491478527029124,40.7797144042769,197.98709875516118,0.23465035097570106,0.02657769685872371,1.289252277008532,14.688636191547676,0.004180970575099042,52.53782657343326,6.200817870204294,0.6153186089032271,19.92775833612177,0.00033212789884962455,0.019580759031386584,13.084706977785713,0.08783011587653451,1.2194533617135526
18,159.0,6.002698748778989,5.307622255965525,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1177995822042942,0.036119700031131165,9.507542146814714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.7152896421232042,0.39958261569568715,0.9279732009473531,9.170475092065274,171.76716980936823,0.2344235919592854,0.03950870420839309,2.380295099068763,11.832524765864054,0.004120793541806401,70.93753386014235,3.498789800998818,0.26049542805425074,105.24501018400044,0.00032121596417657145,0.017620127922881347,5.3095049411433175,0.08783011587653451,0.6657968696808362
19,159.0,6.002698748778989,5.526661849945146,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.20793630205524968,0.03681627337351891,9.546925239586326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-1.1490050000198553,0.6925764338362735,1.630387150438562,47.97006290342143,355.1439585973437,0.2339648018142143,0.04372583861504724,2.2779618013518403,16.223523420234816,0.004258161956640869,57.586101462650106,30.777816071614218,0.5137395858676569,152.08431865372273,6.313269954205802e-05,0.0175896966595256,26.671212132559425,0.08783011587653451,0.14194479193322956
20,159.0,6.002698748778989,4.930289966129499,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.0873647070492352,0.0381514212542523,9.565166089777211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.27465717507909015,0.42553009588214213,0.6419158546907707,58.15376823515677,172.96548847339858,0.23483032884283908,0.04218044650874124,1.6301509601448174,16.153987758692512,0.004744681972244928,69.39934071247968,34.26593689810415,0.3865221316387066,25.910029214909947,2.940663064669663e-05,0.002576060422390943,5.7562959917477645,0.08783011587653451,1.1368642118800092
21,159.0,6.002698748778989,5.613676238043446,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.23889413299927886,0.03657435402996097,10.647390072140615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.11487287342390788,0.25157615847011655,1.4090022887791898,62.310750984731015,101.64028433014758,0.23490972694365486,0.009982619191983316,1.1381702265075668,14.07201935709148,0.003509404135042471,53.4355678969272,22.937707715534774,0.48254103975706686,9.849165521056378,0.00047016911318938076,0.015675879484667615,20.481399915362854,0.08783011587653451,1.1451190875851476
22,159.0,6.002698748778989,4.787196807626048,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.10317645036982764,0.04108199347194216,9.938546954378705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-1.1552361392049038,0.5385813150566551,0.4647894255620368,63.061659929370286,273.5846233004473,0.2149919521042804,0.04720787498999485,2.6279823292924744,17.833760072996036,0.001274804130880563,64.36113666450387,22.11333072994824,0.3565639010835774,128.99829457314502,0.00016333521950954682,0.01925978968063331,1.0342788176433215,0.08783011587653451,0.2404735044336031
23,159.0,6.002698748778989,4.919842318457235,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.08787767867005845,0.03424739984180923,9.817968505958579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-0.58357595841873,0.4386932720524643,1.2390786902605466,35.70588515821404,195.71922560724923,0.22874338738838657,0.03949271739015707,1.3404889297901517,15.062443110025956,0.007814081383664876,43.63887656036188,18.148580960337696,0.15570021451730356,132.69477982700997,0.0004051581491782844,0.019871388889706548,14.039253483921685,0.08783011587653451,0.8274324569195461
24,159.0,6.002698748778989,5.354764638140406,40.0,102.75,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.15359662943466032,0.03735151439866781,9.921671684019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110559781318,3.0,-1.51903791064068,0.317514380630452,0.32602663334663984,60.2563762158394,374.77926436286214,0.23016666717756093,0.02052883348399439,3.1708285106458995,13.17876767095807,0.003112400369146175,43.12096867909949,40.53390304333272,0.5162359569919286,44.06556464643816,0.0004011104328185303,0.0015661505485004101,12.957763289502484,0.08783011587653451,-0.17374844606700574
