,t,p,ph,q,s,ewe,na,k_,li,rb,mg,ca,sr,mn,fe,ni,cu,zn,cd,hg,al,sn,pb,b_,si,as,f_,cl,br,nh4,hco3,so4,E3,cu_3,as_3,sr_3,pb_3,al_3,zn_3,li_3,ni_3,cd_3,E4,H4,E5,as_5,rb_5,li_5,sr_5,al_5,ni_5,zn_5,mn_5,cu_5,fe_5,b__5,pb_5,br_5,hg_5,cd_5,f__5,E6,E
10,159.0,6.002698748778989,5.275,40.0,103.34406285079024,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.17563367099574903,0.036612089654272637,10.263103949790501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4103193266161997,3.0,-0.49518702785124247,0.32983670100300677,1.129270785096188,65.08638837885297,336.86736871967014,0.23420621697868163,0.045567014656597446,1.3566612979328005,13.439386454995686,0.0006178397843884878,50.190141631216456,32.832129943866434,0.16401811473973907,179.37819982345817,0.0002979555914155039,0.028296829832465283,6.809801565905763,0.08829296148044187,0.82779158924965
11,159.0,6.002698748778989,5.275,40.0,102.17175036804149,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.09151194983108905,0.039076717824986854,9.898003398423217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4104148229171,3.0,-0.23026488306677378,0.25738813621960566,0.6347760839737585,6.593377659391267,305.76612816281335,0.2321510192102744,0.04557279540134546,0.9965285125549228,14.580035650439749,0.0012536842807989311,51.563097546611395,0.7789742062301163,0.29991399482411923,138.32266102845338,0.00039491595066282653,0.0138527576235335,11.955026260845809,0.08737164191474892,1.1760096319339863
12,159.0,6.002698748778989,5.275,40.0,103.81690875201964,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.15660825343754217,0.0354223945995529,9.768057401739345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4109583250762996,3.0,-0.24178013016330305,0.36323258999022673,0.5092272401351005,62.09219390863941,192.3459814302139,0.23358295470880197,0.014357428217028801,3.1729786158336952,13.11572443460985,0.005912582693360293,30.173906250328024,35.859014115889536,0.39941984855012885,66.53565804570269,4.2957287629113495e-05,0.024754235948588287,11.293650123498654,0.08866800907313935,1.1012379505485936
13,159.0,6.002698748778989,5.275,40.0,94.42182126178096,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.14724586549633567,0.03913859367703731,9.592264837209559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4165358122915996,3.0,-0.08872707543792369,0.47950369054485403,0.9051873885908109,65.38221593984395,199.0760958949565,0.2347652439293522,0.04898200457115278,2.5291371997860477,13.398725134838083,0.003298757402265382,81.81494081978985,42.382683086380176,0.04314620003171096,25.980627750073005,0.0004870648013022712,0.026904911510372,3.9727928280402613,0.08123905758341396,1.2618019289407543
14,159.0,6.002698748778989,5.275,40.0,97.72558612678627,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.2383356619984099,0.03787044367031986,10.36524881996623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4137138187171998,3.0,-0.2398128331985198,0.3659200118824699,0.5498570068127738,43.36750878150817,237.47696358350225,0.23482818941661443,0.04838217481832478,2.806244719153854,12.915215428025341,0.0030281706103928337,61.400089579081765,36.62273511971774,0.0009106765079188173,11.997895734463441,0.00017395829601428697,0.029510445265396902,17.181473319314048,0.08386179142533556,1.0194271149456058
15,159.0,6.002698748778989,5.275,40.0,106.91581971490591,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.1205452360098779,0.03895910771095077,9.518778682044697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4084503789355998,3.0,-0.24235131415535,0.699975018064481,0.07854597930660034,65.69453287343286,114.17035827697748,0.23490835018770115,0.008276721075177263,2.617033749746488,13.364072721466922,0.0041608413447358035,65.0688511874722,24.696201816933872,0.5421608825762734,121.85421651344437,8.49742217892565e-05,0.028074187116117505,22.200658808634955,0.09109482613314215,1.136648654903514
16,159.0,6.002698748778989,5.275,40.0,99.74046877310532,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.10441518617814827,0.03578524958373855,9.444398390427963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4135412783491998,3.0,-0.4565531128633028,0.3626102976571395,0.5344984979946568,64.13302541425851,258.46730332163474,0.2341331593323319,0.037415003076332415,3.4947489113532275,13.692315112569013,0.003329052641855127,2.1405899880695793,6.057760941164329,0.3413485650989514,31.71211805150438,0.0003291054775007431,0.0021423892027338685,25.271880909866795,0.08545926142320408,0.9380322407309529
17,159.0,6.002698748778989,5.275,40.0,110.07638940423277,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.07486646614946348,0.038419752799667146,9.84309327834917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4062967396477999,3.0,-1.0126530494849035,0.553047653467506,1.4182125611092113,63.5125905641933,123.32009728960725,0.2115152896759276,0.014095578728635828,3.299309959092738,17.443467767316427,0.0013814396756657793,61.994894987282144,32.001749734076384,0.41584680743636543,74.84370243528934,0.0004913647111421053,0.02566144767149809,18.90534800237833,0.09356476195325716,0.4123419859666899
18,159.0,6.002698748778989,5.275,40.0,105.77698261793775,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.11515311869671448,0.03615280040803914,9.78478533291176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4089240262097,3.0,-0.21293855085445848,0.39575870937805946,1.3733124478359953,29.115557807959078,148.84152333284237,0.23421433297605823,0.04119062248206832,0.9620953131243365,13.484894315854955,0.005611717723887361,1.9427786150084487,41.346832794850705,0.39756258514443976,194.12510980771435,0.00023541403947144142,0.019890111724806703,26.204472119015158,0.0902041167102314,1.1710364733687584
19,159.0,6.002698748778989,5.275,40.0,111.1960352159544,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.08084227513246434,0.037435534932350634,10.117530007640376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4058121887809996,3.0,-0.6856270507190787,0.29286397226005734,0.4680414060812898,51.8534614971336,274.46879362556416,0.2347435939632463,0.019181014755723893,1.0324913088123178,17.041902136361454,0.002054785810171775,42.038156747930024,31.34592495237327,0.4568753734610335,37.19596735160217,0.00010849676002738684,0.027734495069207988,17.75666380723583,0.09443208775337229,0.7337749506828289
20,159.0,6.002698748778989,5.275,40.0,96.15391504407967,0.35,27325,3845.0,165.5,20.5,90.5,8132.5,442.5,20.2,89.75,0.057,0.044,3.68,0.03,0.0005,0.235,3.68,0.65,44.3,51.35,11.475,35.5,62155.5,205.0,41.0,294.78,143,-0.10050915384631053,0.038268814050959846,9.622689410830036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4145290719559998,3.0,-0.27222136112220563,0.5243775681331985,0.748217804524486,65.93907973542328,275.66691359359817,0.23484287226213857,0.04276839114403963,3.0974756221375217,13.8100958305735,0.0025222480590640813,72.7760470230943,11.844159609610228,0.23260528002339134,8.184387280435113,0.00010638493476707256,0.015111431467482657,27.58296587856511,0.08261805806587542,1.1244166150533592
