,t,p,ph,q,s,ewe,co2,na,ca,mg,cl,au,ag,co,zn,li,cu,pb,ni,cd,ti,mo,mn,ba,se,sr,sb,al,as,E3,cu_3,au_3,as_3,sb_3,E4,H4,E5,al_5,ni_5,mn_5,sr_5,zn_5,as_5,li_5,ba_5,E6,E
28,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.007387336343024151,0.033,0,0,0.012,0,0.006,0,0,0.02284822076013024,0.0,3.9194948793138806e-07,0.0,4.0278801004829184e-07,383.63548154399996,4976.775,-1.0913727151139772e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7688430185428
29,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.00782556504070605,0.033,0,0,0.012,0,0.006,0,0,0.023424483560939093,0.0,3.970044557914536e-07,0.0,4.764019494731768e-07,383.63548154399996,4976.775,-6.950042385987296e-135,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7694192813436
30,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.009000435246480434,0.033,0,0,0.012,0,0.006,0,0,0.020973452959473685,0.0,3.6252814528246855e-07,0.0,4.052204223678954e-07,383.63548154399996,4976.775,-1.437762524261368e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76696825074214
31,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008955318891776542,0.033,0,0,0.012,0,0.006,0,0,0.021002283554471972,0.0,3.362401466939112e-07,0.0,4.701864041346327e-07,383.63548154399996,4976.775,-6.241384760624687e-135,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76699708133714
32,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008272057352166427,0.033,0,0,0.012,0,0.006,0,0,0.021380657727398594,0.0,3.631103176836723e-07,0.0,4.5628762450178743e-07,383.63548154399996,4976.775,-1.5766798242217052e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76737545551003
33,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.00868729398447332,0.033,0,0,0.012,0,0.006,0,0,0.020880058902584257,0.0,4.235210625893681e-07,0.0,4.248368788316118e-07,383.63548154399996,4976.775,-1.7497822012603454e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76687485668526
34,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008703866918549344,0.033,0,0,0.012,0,0.006,0,0,0.022218553870163492,0.0,4.1088061536773236e-07,0.0,4.519817880765981e-07,383.63548154399996,4976.775,-3.004140941255969e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76821335165283
35,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008189644028428193,0.033,0,0,0.012,0,0.006,0,0,0.02183265675320181,0.0,3.601558187406558e-07,0.0,4.82825001540575e-07,383.63548154399996,4976.775,-2.1677865319380634e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76782745453585
36,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008844357994537703,0.033,0,0,0.012,0,0.006,0,0,0.021667229585060843,0.0,3.239508708903884e-07,0.0,4.5158990842824124e-07,383.63548154399996,4976.775,-1.4093425012169837e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7676620273677
37,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.007787735477660936,0.033,0,0,0.012,0,0.006,0,0,0.020734056461723518,0.0,3.603272700617029e-07,0.0,4.1930928485466737e-07,383.63548154399996,4976.775,-8.041372034723338e-135,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7667288542444
