,t,p,ph,q,s,ewe,co2,na,ca,mg,cl,au,ag,co,zn,li,cu,pb,ni,cd,ti,mo,mn,ba,se,sr,sb,al,as,E3,cu_3,au_3,as_3,sb_3,E4,H4,E5,al_5,ni_5,mn_5,sr_5,zn_5,as_5,li_5,ba_5,E6,E
100,160.38515644707027,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.01758165208625328,0.0,3.4198282162849253e-07,0.0,3.8213097099729254e-07,460.44069436637125,4942.379,-1.0637907985389413e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11047006767338849,460.5687460861309
101,156.52883718095745,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.022009137985645515,0.0,3.7431124979555145e-07,0.0,4.368754921411843e-07,431.80629684392585,4956.605,-2.2755075739841014e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11049885841294371,431.93880484032445
102,145.46710836805894,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.02355534348061422,0.0,4.1212485134932256e-07,0.0,4.7422810507807647e-07,350.3198683552385,4991.012000000001,-2.679643551366073e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11049885841294371,350.45392255713205
103,162.23292852324727,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.019464328879150564,0.0,3.4342376782409995e-07,0.0,4.3982407319979155e-07,474.36556423878045,4935.657,-3.442991081372603e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11042688156405565,474.4954554492237
104,135.9711452631449,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.021655944111754866,0.0,4.1082587914233585e-07,0.0,4.3973451453082813e-07,282.01941052145406,5018.71,-9.521692276067701e-135,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11070039358983028,282.1517668591556
105,155.14578186617172,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.023491082425181883,0.0,4.265066852047953e-07,0.0,5.150825895264866e-07,421.91889879179683,4959.965999999999,-1.0344224773303712e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11039809082450042,422.05278796504655
106,156.06051883098073,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.02164544533263494,0.0,4.1666216028650966e-07,0.0,4.3936934809535226e-07,428.52296614094564,4956.605,-4.612720797987302e-135,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11039809082450042,428.6550096771028
107,135.43196454927627,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.019590209955861915,0.0,3.6241391907540923e-07,0.0,4.365429929845725e-07,277.9130652797596,5018.71,-1.208972198840895e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11074357969916311,278.04339906941465
108,164.86621899049504,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.02180984957826001,0.0,4.327870016772316e-07,0.0,4.3308664764299974e-07,494.00435460447704,4928.16,-1.4270539462197973e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11047006767338849,494.13663452172864
109,163.83629149248222,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.02175513138781778,0.0,3.3310065707404925e-07,0.0,4.716521544003846e-07,486.2047416469585,4931.5199999999995,-1.5021608149401803e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,486.337010032129
